tweet_id,date,full_text,tweet_type,hashtags,mentions,user_id,user_location,geo,lat_coordinates,lng_coordinates,place_type,place_name,place_full_name,country_code,country,prof_country,prof_country_code,prof_locality,prof_region,prof_sub_region,prof_full_name,prof_coord_lat,prof_coord_lng,reply_count,quote_count,likes_count,retweet_counts,hyperlink
1591117593058115584,Fri Nov 11 17:16:10 +0000 2022,"@Gio_Digiorno @NRA The tragedy of the thing is instead of getting her son therapy, she bought a shitload of guns. For safety.",Reply Tweet,,"['@Gio_Digiorno', '@NRA']",3943079118,"Orchards, WA",,,,,,,,,United States,US,Orchards,Washington,Clark County,"Orchards, Washington, United States",-122.56093,45.66651,0,0,0,0,https://twitter.com/twitter/status/1591117593058115584
1591117575613665280,Fri Nov 11 17:16:06 +0000 2022,"@PoliticsVerse Since the Democrats have already decided that 18-20 year olds aren’t adult enough to be trusted to make decisions about what they ingest (tobacco, alcohol, weed) or to exercise their 2nd Amendment rights,  I can’t believe that they don’t support stripping voting rights, too!",Reply Tweet,,['@PoliticsVerse'],3082069205,Tidewater Virginia,,,,admin,Virginia,"Virginia, USA",US,United States,United States,US,,West Virginia,,"West Virginia, United States",-80.50009,38.50038,0,0,0,0,https://twitter.com/twitter/status/1591117575613665280
1591117546895609856,Fri Nov 11 17:15:59 +0000 2022,"Ooh, Elon should buy the NRA and destroy it next!",Original Tweet,,,874348001367474176,"Florida, USA",,,,,,,,,United States,US,,Florida,,"Florida, United States",-82.5001,28.75054,0,0,0,0,https://twitter.com/twitter/status/1591117546895609856
1591117500041015296,Fri Nov 11 17:15:48 +0000 2022,"@MaryBethIrwin8 @ka62008777 @coffeemikeatkin @JoeBiden Schools are in no way to blame for the political leanings of kids other than school kids talk to each other. Also, kids have priorities that you may not. Inflation isn’t a major concern for them but gun violence is for example. 2/",Reply Tweet,,"['@MaryBethIrwin8', '@ka62008777', '@coffeemikeatkin', '@JoeBiden']",1895332513,USA,,,,,,,,,United States,US,,,,United States,-98.5,39.76,0,0,3,0,https://twitter.com/twitter/status/1591117500041015296
1591117472694169600,Fri Nov 11 17:15:41 +0000 2022,@POTUS You spit in ever persons who served face with you constant push to attack the second amendment.  Our oath was and us to defend the constitution.  Just keep that in mind,Reply Tweet,,['@POTUS'],221953647,uniontown pa,,,,,,,,,United States,US,Uniontown,Pennsylvania,Fayette County,"Uniontown, Pennsylvania, United States",-79.71643,39.90008,0,0,0,0,https://twitter.com/twitter/status/1591117472694169600
1591117465337364480,Fri Nov 11 17:15:39 +0000 2022,We all know what's happening in this country and it's pretty sad. I'm just grateful the 2nd amendment exists 🤗,Original Tweet,,,1519352788144189440,"California, USA",,,,,,,,,United States,US,,California,,"California, United States",-119.75126,37.25022,0,0,1,0,https://twitter.com/twitter/status/1591117465337364480
1591117406931365889,Fri Nov 11 17:15:26 +0000 2022,@POTUS Solving crime will not occur by taking weapons from LAW ABIDING CITIZENS. Criminals do not OBEY GUNS LAWS; They would have no fear with unarmed targets. FEAR OF SERIOUS CONSEQUENCES FOR CRIMES WOULD CUT CRIME MORE THAN ANYTHING ELSE. COMMON SENSE?  https://t.co/Sg9fwqtjvO,Original Tweet,,['@POTUS'],1367536191952805891,"Texas, USA",,,,,,,,,United States,US,,Texas,,"Texas, United States",-99.25061,31.25044,0,0,0,1,https://twitter.com/twitter/status/1591117406931365889
1591117323011850246,Fri Nov 11 17:15:05 +0000 2022,"“It’s not something you saw back in the day,” said Marilyn Cook.  https://t.co/nBmeov86Qt",Original Tweet,,,14687256,"Tulsa, Oklahoma",,,,,,,,,United States,US,Tulsa,Oklahoma,Tulsa County,"Tulsa, Oklahoma, United States",-95.99278,36.15398,0,0,4,2,https://twitter.com/twitter/status/1591117323011850246
1591117181282320384,Fri Nov 11 17:14:32 +0000 2022,King County utilizing 'Shots Fired' data to help curb gun violence https://t.co/nGnIyIAhQW #seattle,Original Tweet,['#seattle'],,754067010691014658,"Seattle, WA",,,,,,,,,United States,US,Seattle,Washington,King County,"Seattle, Washington, United States",-122.33207,47.60621,0,0,1,0,https://twitter.com/twitter/status/1591117181282320384
1591117131042631681,Fri Nov 11 17:14:20 +0000 2022,"@avsternator @TwitNWipeMyAss @2Aupdates @gunpolicy @StephenGutowski @assaultclip Exactly. In theory, there were plenty of weapons grandfathered in and slightly modified weapons that could’ve done more damage in mass shootings than an AR15. In some cases for self defense I’d rather have a bolt action in 308 because an intruder would likely not survive that.",Reply Tweet,,"['@avsternator', '@TwitNWipeMyAss', '@2Aupdates', '@gunpolicy', '@StephenGutowski', '@assaultclip']",1306015271619092484,"Indianapolis, IN",,,,,,,,,United States,US,Indianapolis,Indiana,Marion County,"Indianapolis, Indiana, United States",-86.15804,39.76838,1,0,0,0,https://twitter.com/twitter/status/1591117131042631681
1591117126978662400,Fri Nov 11 17:14:19 +0000 2022,@Ryandbeck1 Just saw them interview the kids that got robbed on the news. The gunman had the wrong house so they just took a car and personal items,Reply Tweet,,['@Ryandbeck1'],720249568504492032,"Philadelphia, PA",,,,,,,,,United States,US,Philadelphia,Pennsylvania,Philadelphia County,"Philadelphia, Pennsylvania, United States",-75.16379,39.95234,0,0,1,0,https://twitter.com/twitter/status/1591117126978662400
1591116967452213254,Fri Nov 11 17:13:41 +0000 2022,"A hero is someone who has given his or her life to something bigger than oneself ~ Joseph Campbell

#usmilitarysize #indianarmy #chinaandrussia #missiledefensesystem #guns #usmissiledefense https://t.co/wD34ntCpaL",Original Tweet,"['#usmilitarysize', '#indianarmy', '#chinaandrussia', '#missiledefensesystem', '#guns', '#usmissiledefense']",,1545571855750266881,"New York, New York",,,,,,,,,United States,US,,New York,,"New York, United States",-75.4999,43.00035,0,0,0,0,https://twitter.com/twitter/status/1591116967452213254
1591116900586893313,Fri Nov 11 17:13:25 +0000 2022,"@Cleverchuckpun @NRA Well yeah, if she hadn't been killed by her son I would say she's just as much to blame since she gave him the means to do the deed. The rest of the family is innocent, though.",Reply Tweet,,"['@Cleverchuckpun', '@NRA']",579558402,United States,,,,,,,,,United States,US,,,,United States,-98.5,39.76,1,0,4,0,https://twitter.com/twitter/status/1591116900586893313
1591116764506599424,Fri Nov 11 17:12:52 +0000 2022,"@AndreaChalupa Historic policies of fascism included: socialized medicine, very high taxation, centralization (anti-state rights), nationalization of education, massive welfare programs, socialist economics, anti-gun rights, high government borrowing, censorship -suppression of the opposition",Reply Tweet,,['@AndreaChalupa'],385515494,OHIO ,,,,,,,,,United States,US,,Ohio,,"Ohio, United States",-83.00018,40.25034,1,0,0,0,https://twitter.com/twitter/status/1591116764506599424
1591116659833688064,Fri Nov 11 17:12:27 +0000 2022,@donnakaye2014 @JimA21754232 Gun violence is higher in southern states. Looks like you've been tricked!!,Reply Tweet,,"['@donnakaye2014', '@JimA21754232']",788732442081230849,"Chicago, IL",,,,,,,,,United States,US,Chicago,Illinois,Cook County,"Chicago, Illinois, United States",-87.65005,41.85003,3,0,0,0,https://twitter.com/twitter/status/1591116659833688064
1591116640120623104,Fri Nov 11 17:12:23 +0000 2022,@avsternator @TwitNWipeMyAss @2Aupdates @gunpolicy @StephenGutowski @assaultclip This is a common logical flaw gun control advocates unknowingly expose regularly. “Gun control works!” Next sentence: “Gun control won’t stop crime!” And somehow these people can have these contradictory views and believe strongly that it makes sense.,Reply Tweet,,"['@avsternator', '@TwitNWipeMyAss', '@2Aupdates', '@gunpolicy', '@StephenGutowski', '@assaultclip']",1306015271619092484,"Indianapolis, IN",,,,,,,,,United States,US,Indianapolis,Indiana,Marion County,"Indianapolis, Indiana, United States",-86.15804,39.76838,0,0,1,0,https://twitter.com/twitter/status/1591116640120623104
1591116569333051394,Fri Nov 11 17:12:06 +0000 2022,"Please exercise caution if visiting Florida. The Travel Advisory has elevated Florida's risk level to 4: Do Not Travel, based on their abortion policies, discriminatory laws, and unsafe gun laws which has made the state unsafe for women, LGBTQIA+ and POC. https://t.co/jiTJTlz29a https://t.co/z1hqQNCv1V",Original Tweet,,,1540918492651741184,Washington DC,,,,,,,,,United States,US,,"Washington, D.C.",,"Washington, D.C., United States",-77.00025,38.91706,0,0,0,0,https://twitter.com/twitter/status/1591116569333051394
1591116467378049025,Fri Nov 11 17:11:41 +0000 2022,"@tejasazteca @JuiceMcnally @Winterborn123 @BL4CK_T3MPL4R @Wardmaryb @iotola @d_t_1_7 @Buckmouse26416 @NoOnesPlatypus That fails to account for why individuals have lawfully kept firearms since the 18th century, including semi-automatic AR-15 rifles for more than 50 years.

Nice try, though!",Reply Tweet,,"['@tejasazteca', '@JuiceMcnally', '@Winterborn123', '@BL4CK_T3MPL4R', '@Wardmaryb', '@iotola', '@d_t_1_7', '@Buckmouse26416', '@NoOnesPlatypus']",1254519012597420035,U.S.A.,,,,,,,,,United States,US,,,,United States,-98.5,39.76,0,0,3,0,https://twitter.com/twitter/status/1591116467378049025
1591116456288477187,Fri Nov 11 17:11:39 +0000 2022,@JeffMerkley Let me know how many illegal guns this takes off of the streets.,Reply Tweet,,['@JeffMerkley'],1519860745487323138,Oregon,,,,,,,,,United States,US,,Oregon,,"Oregon, United States",-120.50139,44.00013,0,0,0,0,https://twitter.com/twitter/status/1591116456288477187
1591116387082440704,Fri Nov 11 17:11:22 +0000 2022,"""Debunking More (GQP ReTrumplican's 🇷🇺) Lie's &amp; Deceit About School Shootings.""

That's the beautiful thing about understanding ""ACTUAL REALITY, FACT'S &amp; TRUTH'S"" people!!

No matter how much our enemies ""LIE ABOUT THE ISSUES,"" democratic America will ""DEBUNK IT ALL!!!"" #VOTE🗽🌊 https://t.co/c9Emd5NXpd",Original Tweet,['#VOTE'],,1504147026287677450,"Florida, USA",,,,,,,,,United States,US,,Florida,,"Florida, United States",-82.5001,28.75054,0,1,2,1,https://twitter.com/twitter/status/1591116387082440704
1591116259919532033,Fri Nov 11 17:10:52 +0000 2022,"out here in orygun, we passed measure 114, a sweeping gun registration program. now we have local county sheriff's choosing whether or not they'll enforce it.🙄
https://t.co/Gei34pDJCE
/cc @MuellerSheWrote @dailybeanspod @allisongill @patorrezlaw @seriouspod @aisle45pod @openargs",Original Tweet,,"['@MuellerSheWrote', '@dailybeanspod', '@allisongill', '@patorrezlaw', '@seriouspod', '@aisle45pod', '@openargs']",7930732,"Portland, Oregon",,,,,,,,,United States,US,Portland,Oregon,Multnomah County,"Portland, Oregon, United States",-122.67621,45.52345,0,0,0,0,https://twitter.com/twitter/status/1591116259919532033
1591116255742001152,Fri Nov 11 17:10:51 +0000 2022,"@cwebbonline I'm sorry Uvalde, but you just re-elected someone that will make sure more SCHOOL SHOOTINGS will happen.

You better home school your children under Greg Abbott's rule. https://t.co/cCODmTnvhi",Reply Tweet,,['@cwebbonline'],69068417,Not Florida or Texas,,,,,,,,,,,,,,,,,1,0,44,7,https://twitter.com/twitter/status/1591116255742001152
1591116236712448001,Fri Nov 11 17:10:46 +0000 2022,Alex Jones ordered to pay an additional $473 million in punitive damages after nearly $1 billion verdict in Sandy Hook case https://t.co/QkWahwu4v3 #SmartNews,Original Tweet,['#SmartNews'],,329143270,"Atlanta, GA",,,,,,,,,United States,US,Atlanta,Georgia,Fulton County,"Atlanta, Georgia, United States",-84.38798,33.749,0,0,0,0,https://twitter.com/twitter/status/1591116236712448001
1591116230882099204,Fri Nov 11 17:10:45 +0000 2022,"@philly_bernie @Robbins17Chris @JoJoFromJerz Government control like the  lockdowns and vax mandates, taxes for liberal social programs, censorship due to hurt feelings, gun control, fighting and/or funding someone else's war, funding drag queen shows in south america, etc",Reply Tweet,,"['@philly_bernie', '@Robbins17Chris', '@JoJoFromJerz']",921063156,"Lakeland, FL",,,,,,,,,United States,US,Lakeland,Florida,Polk County,"Lakeland, Florida, United States",-81.9498,28.03947,1,0,0,0,https://twitter.com/twitter/status/1591116230882099204
1591116222795771908,Fri Nov 11 17:10:43 +0000 2022,"@Well_Regulated_ @LucasCounty048 Legal gun, legally carried.",Reply Tweet,,"['@Well_Regulated_', '@LucasCounty048']",469908168,"California, USA",,,,,,,,,United States,US,,California,,"California, United States",-119.75126,37.25022,0,0,0,0,https://twitter.com/twitter/status/1591116222795771908
1591116222011420672,Fri Nov 11 17:10:43 +0000 2022,@Tribune_ofPlebs @brianleeellis @secularprolife Let’s see how many freedoms you want to take away. Do you support income tax? Speed limits? Insurance requirements? Gun control? Limits on money in politics? Forced union membership? Buffer zones around clinics?,Reply Tweet,,"['@Tribune_ofPlebs', '@brianleeellis', '@secularprolife']",854689313484877825,Southeast Louisiana,,,,,,,,,United States,US,,Louisiana,,"Louisiana, United States",-92.0004,31.00047,1,0,2,0,https://twitter.com/twitter/status/1591116222011420672
1591115984890658817,Fri Nov 11 17:09:46 +0000 2022,"@tumblingit @nickgillespie @LPNational @reason @TheAbridgedZach I asked her if @LPNational receives donations from the NRA and if so, does that impact the Libertarian Party's stance on gun violence. Rather than responding, she blocked me.

Seems she does that a fair bit.",Reply Tweet,,"['@tumblingit', '@nickgillespie', '@LPNational', '@reason', '@TheAbridgedZach', '@LPNational']",446495145,Los Angeles. California,,,,,,,,,United States,US,Los Angeles,California,Los Angeles County,"Los Angeles, California, United States",-118.24368,34.05223,2,0,0,0,https://twitter.com/twitter/status/1591115984890658817
1591115876174299136,Fri Nov 11 17:09:21 +0000 2022,"@tonyposnanski why is Texas so cruel ? not expanding medicade,allowing guns to be everywhere .they give more rights to a gun than they do woman.  MD.just legalized cannibus, there is tons of work always in the DC.area.met a young guy making 50 grand to start baking cannibus eadables .come on up",Reply Tweet,,['@tonyposnanski'],789245014953963520,DC.,,,,,,,,,United States,US,,"Washington, D.C.",,"Washington, D.C., United States",-77.00025,38.91706,0,0,0,0,https://twitter.com/twitter/status/1591115876174299136
1591115809245769729,Fri Nov 11 17:09:05 +0000 2022,"In his four years Trump failed in the following:
-complete border wall
-infrastructure spending
-repeal Obamacare fully
-repeal gun control
-lower immigration
-mass deportation of illegals
-withdrawal from Afghanistan and Syria https://t.co/iLi2T3wtw8",Reply Tweet,,,1518967643151216641,Woods,,,,,,,,,United States,US,Saint Mary-of-the-Woods,Indiana,Vigo County,"Saint Mary-of-the-Woods, Indiana, United States",-87.46724,39.51087,1,0,7,1,https://twitter.com/twitter/status/1591115809245769729
1591115805223440386,Fri Nov 11 17:09:04 +0000 2022,"Gun control on 18-20 year olds
https://t.co/Euq7obzHhc",Original Tweet,,,797852134574346240,"Colorado, USA",,,,,,,,,United States,US,,Colorado,,"Colorado, United States",-105.50083,39.00027,0,0,1,0,https://twitter.com/twitter/status/1591115805223440386
